Route,From Stop,To Stop,Time Period,Avg Delay (min),Std Delay,Sample Count,Speed Reduction %
743,Northbound 224 St @ North Ave,Northbound 224 St @ 119 Ave,Morning Rush,-0.07666666666666667,0.16098654188057668,5,-18.691784869976356
151,Westbound Spuraway Ave @ Armada St,Westbound Spuraway Ave @ Pinnacle St,Midday,-0.07666666666666667,0.3400571847335223,5,-91.33946608946613
255,Eastbound W 3rd St @ Mahon Ave,Eastbound W 3rd St @ Chesterfield Ave,Morning Rush,-0.07666666666666669,0.3908048042971432,10,-37.1254495146566
401,Eastbound Westminster Hwy @ Forsyth Cres,Eastbound Westminster Hwy @ Gibbons Dr,Morning Rush,-0.07692307692307693,0.1744752000761009,13,-28.009985074762405
351,Southbound King George Blvd @ 32 Ave Diversion,Southbound King George Blvd @ 2900 Block,Midday,-0.07692307692307693,0.13255649765750854,13,-27.946005260864315
136,Northbound Production Way @ Eastlake Dr,Northbound Production Way @ Broadway,Morning Rush,-0.07708333333333334,0.2577277849032019,8,-35.18837398179019
144,Westbound Sprott St @ Kensington Ave,Westbound Sprott St @ Norland Ave East,Midday,-0.07708333333333334,0.032043497223082786,8,-29.096638655462183
232,Eastbound W Queens Rd @ Larson Rd,Eastbound W Queens Rd @ Jones Ave,Morning Rush,-0.07708333333333334,0.3426017981031215,8,-35.48818829267915
144,Southbound Duthie Ave @ Broadway,Westbound Broadway @ Bainbridge Ave,Midday,-0.07708333333333334,0.1495860690822914,8,-15.024862664003809
324,Eastbound 68 Ave @ 132 St,Eastbound 68 Ave @ 134 St,Midday,-0.07708333333333334,0.36438004536516194,8,-50.40665121800367
236,Westbound W 22 St @ Cortell St,Westbound W 22 St @ Lloyd Ave,Midday,-0.07708333333333334,0.037730771408905905,8,-16.186216607518055
373,Eastbound Kindersley Dr @ 143A St,Northbound 143A St @ Gladstone Dr,Midday,-0.07708333333333334,0.033258845344521414,8,-16.13608374384237
022,Northbound Knight St @ E 33 Ave,Northbound Knight St @ E 32 Ave,Morning Rush,-0.07719298245614035,0.165943851718968,19,-26.168648268601252
128,Eastbound 8th Ave @ 22 St,Eastbound 8th Ave @ 21 St,Morning Rush,-0.07727272727272726,0.20114570828033085,11,-33.35420159186762
531,Northbound 200 St @ 38A Ave,Northbound 200 St @ 40 Ave,Morning Rush,-0.07727272727272727,0.17579545046456807,11,-25.691410328035644
017,Northbound Oak St @ Devonshire Cres,Northbound Oak St @ W 27 Ave,Morning Rush,-0.07745098039215688,0.4229501701208178,17,-42.720317035863694
144,Southbound Kensington Ave @ Joe Sakic Way,Westbound Sprott St @ Kensington Ave,Morning Rush,-0.07777777777777775,0.7720373479739608,9,-64.44212530235812
160,Westbound Hastings St @ Springer Ave,Westbound Hastings St @ Hythe Ave,Morning Rush,-0.07777777777777777,0.11524071884721684,15,-21.588637035842005
388,Westbound 96 Ave @ 173A St,Westbound 96 Ave @ 172 St,Morning Rush,-0.07777777777777777,0.731310340973526,3,-79.43053510063824
009,Eastbound E Broadway @ Slocan St,Eastbound E Broadway @ Kaslo St,Morning Rush,-0.07777777777777777,0.4967689483892244,24,-56.65110932744489
361,Eastbound Marine Dr @ Finlay St,Eastbound Marine Dr @ Lee St,Midday,-0.07777777777777777,0.05853140973807077,3,-30.518207282913163
406,Southbound Railway Ave @ Linfield Gate,Southbound Railway Ave @ Lancing Rd,Morning Rush,-0.07777777777777778,0.29737412891678994,18,-28.375457843756298
743,Northbound Laity St @ Ridge Meadows Hospital,Northbound Laity St @ 117 Ave,Midday,-0.07777777777777778,0.019245008972987532,3,-71.42857142857144
136,Westbound Halifax St @ Sperling Ave,Westbound Halifax St @ Tallin Ave,Morning Rush,-0.07777777777777778,0.03632415786283894,9,-40.88841713841715
745,Westbound Dewdney Trunk Rd @ 238B St,Westbound Dewdney Trunk Rd @ 237 St,Morning Rush,-0.07777777777777778,0.47881025392033877,3,-135.8928571428571
618,Northbound Central Ave @ Ladner Trunk Rd,Northbound Central Ave @ 4900 Block,Midday,-0.07777777777777778,0.009622504486493759,3,-19.222222222222218
743,Southbound Laity St @ 117 Ave,Southbound Laity St @ River Rd,Midday,-0.07777777777777778,0.019245008972987532,3,-28.186274509803926
745,Westbound 116 Ave @ 231B St,Westbound 116 Ave @ Lougheed Hwy,Midday,-0.07777777777777778,0.08552669065744807,3,-10.10869565217392
187,Southbound Parkway Blvd @ Salal Cres North,Southbound Parkway Blvd @ Salal Cres South,Midday,-0.07777777777777778,0.3001542813164466,3,-23.55062724014336
N19,Southbound 6th St @ 4th Ave,Southbound 6th St @ 3rd Ave,Morning Rush,-0.07777777777777778,0.025458753860865775,3,-16.461412151067332
618,Westbound Ladner Trunk Rd @ 54A St,Westbound Ladner Trunk Rd @ 53 St,Midday,-0.07777777777777778,0.009622504486493759,3,-15.938697318007662
640,Westbound River Rd @ Huston Rd,Westbound River Rd @ Ross Rd,Midday,-0.07777777777777778,0.19460310986818882,3,-8.70513081553785
186,Northbound Pinetree Way @ Robson Dr,Northbound Pinetree Way @ Silverthrone Dr,Midday,-0.07777777777777778,0.10886621079036347,6,-14.933127172216352
152,Eastbound Austin Ave @ Draycott St,Eastbound Austin Ave @ Mundy St,Morning Rush,-0.07777777777777778,0.09860132971832693,9,-16.931213328396996
350,Westbound 16 Ave @ 142 St,Westbound 16 Ave @ Bishop Rd,Midday,-0.07777777777777778,0.038968173148333736,6,-41.03535353535354
361,Eastbound Marine Dr @ Duprez St,Eastbound Marine Dr @ Anderson St,Midday,-0.07777777777777778,0.025458753860865782,3,-18.113960113960108
335,Northbound 152 St @ 81 Ave,Northbound 152 St @ 82 Ave,Midday,-0.07777777777777778,0.08975274678557507,9,-20.884546347274547
744,Southbound 224 St @ 124 Ave,Southbound 224 St @ 122 Ave,Midday,-0.07777777777777778,0.21103799903580645,3,-15.939278937381408
252,Northbound 11 St @ Fulton Ave,Northbound 11 St @ Gordon Ave,Midday,-0.07777777777777778,0.048112522432468816,3,-51.85185185185185
312,Southbound 114 St @ 95A Ave,Southbound 114 St @ Dawson Cres,Morning Rush,-0.07777777777777778,0.1964971020425266,9,-15.20087992636018
360,Northbound 128 St @ 22 Ave,Northbound 128 St @ 24 Ave,Morning Rush,-0.07777777777777778,0.0086066296582387,6,-12.64409137474153
341,Northbound 144 St @ 76 Ave,Northbound 144 St @ 77A Ave,Morning Rush,-0.07777777777777778,0.16894279110594412,9,-17.498671430123043
406,Southbound Railway Ave @ Granville Ave,Southbound Railway Ave @ Linfield Gate,Midday,-0.07777777777777778,0.2991887178502707,9,-32.18396762478887
404,Southbound No. 4 Rd @ Dayton Ave,Southbound No. 4 Rd @ Francis Rd,Morning Rush,-0.07777777777777778,0.3010398644698074,9,-18.087369734553132
406,Northbound Springmont Dr @ Springmont Gate,Northbound Springmont Dr @ Springside Place,Midday,-0.07777777777777778,0.18726837545203526,9,-29.853829935410115
250,Eastbound Marine Dr @ Beacon Lane,Eastbound Marine Dr @ The Dale,Midday,-0.07777777777777778,0.14129034985788294,6,-21.14583333333334
254,Westbound Eyremount Dr @ 700 Block,Westbound Cross Creek Rd @ Eyremount Dr,Morning Rush,-0.07777777777777778,0.1347150628109127,3,-18.666666666666664
249,Southbound Delbrook Ave @ Kerry Place,Southbound Delbrook Ave @ Donegal Place,Midday,-0.07777777777777778,0.009622504486493762,3,-28.676470588235293
323,Southbound 128 St @ 99 Ave,Southbound 128 St @ 97A Ave,Morning Rush,-0.0780701754385965,0.21118804384611303,19,-16.20202112946927
335,Northbound 160 St @ 92 Ave,Northbound 160 St @ 93A Ave,Morning Rush,-0.078125,0.17698281460827398,16,-12.21567162890301
430,Eastbound Bridgeport Rd @ No. 4 Rd,Eastbound Bridgeport Rd @ McLennan Ave,Morning Rush,-0.078125,0.5395374819643621,16,-24.568835012368485
144,Westbound Oakland St @ Gilley Ave,Westbound Oakland St @ Waltham Ave,Morning Rush,-0.07833333333333334,0.5199744770564451,10,-40.95272345716108
016,Eastbound E Hastings St @ Princess Ave,Eastbound E Hastings St @ Hawks Ave,Midday,-0.07843137254901962,0.4005969809877136,17,-12.543742798556988
031,Northbound Matheson Cres @ Champlain Cres,Northbound Matheson Cres @ Limewood Place,Morning Rush,-0.07857142857142856,0.23367322183591044,7,-40.10025062656643
403,Southbound No. 3 Rd @ Goldstream Dr,Southbound No. 3 Rd @ Rosewell Ave,Morning Rush,-0.07857142857142858,0.23808608040996787,14,-44.72416159446234
191,Southbound Pinetree Way @ Pinewood Ave,Southbound Pinetree Way @ Douglas College,Morning Rush,-0.07857142857142858,0.26557315475985244,7,-32.55323754259924
430,Southbound Knight St @ E 57 Ave,Southbound Knight St @ E 62 Ave,Midday,-0.07857142857142858,0.4093484305162749,7,-12.052604122188825
501,Westbound 104 Ave @ 140 St,Westbound 104 Ave @ Whalley Blvd,Morning Rush,-0.0787878787878788,0.3333409090048229,11,-10.28934826064728
025,Westbound W King Edward Ave @ Arbutus St,Westbound W King Edward Ave @ Yew St,Morning Rush,-0.07884615384615386,0.23388305208219354,26,-34.862331194141525
601,Northbound Arthur Dr @ 3900 Block,Northbound Arthur Dr @ Whitworth Cres,Morning Rush,-0.07888888888888888,0.45208804218160636,15,-23.515242615733264
319,Northbound Scott Rd @ 82 Ave,Northbound Scott Rd @ 84 Ave,Morning Rush,-0.07894736842105263,0.6139540464481829,19,-32.350865617410236
017,Northbound Oak St @ W 59 Ave,Northbound Oak St @ W 57 Ave,Morning Rush,-0.07894736842105263,0.18060615575272201,19,-24.515400660791396
020,Westbound E Hastings St @ Hawks Ave,Westbound E Hastings St @ Princess Ave,Midday,-0.07916666666666662,0.8332159008166715,12,-34.70866183831283
375,Northbound 152 St @ Fraser Hwy,Northbound 152 St @ 91 Ave,Midday,-0.07916666666666666,0.011785113019775797,8,-19.722895763656627
100,Southbound Willard St @ 10 Ave,Southbound Willard St @ 9th Ave,Midday,-0.07916666666666666,0.10833333333333332,4,-24.13419913419913
410,Northbound No. 6 Rd @ International Place,Northbound No. 6 Rd @ Commerce Parkway,Morning Rush,-0.07916666666666666,0.14766704288891125,8,-22.78350712854954
719,Westbound Hammond Rd @ Springdale Dr,Southbound N Wildwood Cres @ Hammond Rd,Midday,-0.07916666666666666,0.008333333333333331,4,-23.511904761904766
745,Southbound 236 St @ 116 Ave,Southbound 236 St @ 113A Ave,Morning Rush,-0.07916666666666666,0.04787135538781691,4,-14.891323098154217
316,Westbound 72 Ave @ 118 St,Northbound 116 St @ 72A Ave,Morning Rush,-0.07916666666666666,0.5004396215477096,4,-15.76493916228171
156,Southbound Mundy St @ Gale Ave,Southbound Mundy St @ Monterey Ave,Midday,-0.07916666666666666,0.24204950519049395,4,-20.026834504293532
110,Eastbound Bond St @ Elsom Ave,Eastbound Bond St @ Sussex Ave,Morning Rush,-0.07916666666666666,0.1082875361073031,8,-14.60414655727156
116,Westbound North Fraser Way @ 8000 Block,Westbound North Fraser Way @ Tillicum St,Midday,-0.07916666666666666,0.25143108915285833,4,-11.863434689118385
361,Westbound Marine Dr @ Keil St,Westbound Marine Dr @ Lee St,Morning Rush,-0.07916666666666666,0.008333333333333331,4,-17.261904761904756
155,Southbound Richmond St @ Alberta St,Westbound Cumberland St @ Glenbrook Dr,Midday,-0.07916666666666666,0.27567257819806884,4,-12.215462599154879
595,Northbound 208 St @ Willoughby Town Centre Dr,Northbound 208 St @ 80 Ave,Midday,-0.07916666666666666,0.6516894000013151,4,-92.27024615546111
252,Southbound 11 St @ Inglewood Ave,Southbound 11 St @ Haywood Ave,Morning Rush,-0.07916666666666666,0.23268759854903856,4,-64.09090909090912
253,Westbound Westridge Ave @ 3900 Block,Westbound Ripple Rd @ Ripple Place,Morning Rush,-0.07916666666666666,0.09166666666666667,4,-28.768382352941178
252,Westbound Inglewood Ave @ 13 St,Westbound Inglewood Ave @ 14 St,Morning Rush,-0.07916666666666666,0.025000000000000005,4,-17.059386973180064
130,Southbound Willingdon Ave @ Sardis St,Southbound Willingdon Ave @ Kemp St,Morning Rush,-0.07916666666666666,0.4652735416924476,24,-16.705567895730464
342,Westbound 60 Ave @ 144 St,Southbound 142 St @ 60 Ave,Midday,-0.07916666666666666,0.11330181634599504,8,-8.606960945384714
014,Eastbound W 10 Ave @ Camosun St,Eastbound W 10 Ave @ Crown St,Midday,-0.07916666666666666,0.19081071814426506,8,-25.932441652550352
104,Southbound Derwent Way @ Belgrave Way,Westbound Belgrave Way @ Caldew St,Midday,-0.07916666666666668,0.6658849583657659,4,-33.24183052877039
361,Westbound Marine Dr @ Dolphin St,Westbound Marine Dr @ 15100 Block,Midday,-0.07916666666666668,0.26224635011406383,4,-19.641233784498382
007,Eastbound W 4th Ave @ Macdonald St,Eastbound W 4th Ave @ Trafalgar St,Morning Rush,-0.0794871794871795,0.315652898191593,13,-23.359433646946794
337,Southbound 156 St @ 110 Ave,Southbound 156 St @ 108 Ave,Midday,-0.07962962962962962,0.2674179232568609,9,-14.088352522233002
373,Westbound 108 Ave @ 12800 Block,Southbound 128 St @ 107A Ave,Midday,-0.07962962962962962,0.22833603675068978,9,-13.279182814551268
255,Westbound E Keith Rd @ Sutherland Ave,Northbound Grand Blvd East @ E Keith Rd,Morning Rush,-0.07962962962962963,0.10729559953237759,9,-67.77777777777777
144,Eastbound Broadway @ Ellerslie Ave,Eastbound Broadway @ E Ellerslie Ave,Midday,-0.07962962962962963,0.04914390559153926,9,-13.194635738495386
110,Northbound Willingdon Ave @ Grassmere St,Northbound Willingdon Ave @ Price St,Morning Rush,-0.07962962962962963,0.13301466548680976,9,-27.026548554326343
144,Eastbound Broadway @ Sperling Ave,Eastbound Broadway @ Ellerslie Ave,Midday,-0.07962962962962963,0.03706017795590649,9,-18.611427666983218
250,Northbound Marine Dr @ Eagleridge Dr,Northbound Marine Dr @ Orchill Rd,Midday,-0.07962962962962963,0.13037813003001483,9,-23.46823137857293
025,Eastbound Kingsway @ Perry St,Eastbound Kingsway @ Miller St,Morning Rush,-0.0798611111111111,0.32239214451816434,24,-30.462666390755587
255,Eastbound Marine Dr @ 23 St,Eastbound Marine Dr @ 22 St,Morning Rush,-0.07999999999999999,0.49246169243761334,10,-22.005974677706728
128,Eastbound 8th Ave @ 19 St,Eastbound 8th Ave @ 18 St,Midday,-0.08,0.0660387091871965,5,-17.467371079213187
159,Eastbound Lougheed Hwy @ Woolridge St,Eastbound Lougheed Hwy @ Woolridge Connector,Morning Rush,-0.08,0.07397447007057383,5,-25.752380952380957
182,Southbound Ravine Dr @ Wildwood Dr East,Southbound Ravine Dr @ Creekstone Place,Morning Rush,-0.08,0.4762993923060485,5,-35.62640440791702
147,Southbound Gilley Ave @ Rumble St,Westbound Clinton St @ Gilley Ave,Morning Rush,-0.08,0.07848881338866383,10,-16.68334344196414
791,Eastbound Dewdney Trunk Rd @ Dunbar St,Eastbound Dewdney Trunk Rd @ 222 St,Morning Rush,-0.08,0.013944333775567929,5,-20.5072463768116
361,Eastbound Marine Dr @ 129A St,Eastbound Marine Dr @ 131 St,Morning Rush,-0.08,0.12326574724733731,5,-14.960585446299737
743,Northbound 203 St @ Hammond Rd,Northbound 203 St @ Thorne Ave,Morning Rush,-0.08,0.21258985028557792,5,-33.461444308445536
312,Northbound 112 St @ Bridlington Dr,Northbound 112 St @ 78A Ave,Midday,-0.08,0.02173067468400883,5,-10.344331380409082
404,Eastbound Steveston Hwy @ Hwy 99,Eastbound Steveston Hwy @ Hwy 99,Midday,-0.08,0.3191568753937648,5,-91.36848692965555
132,Eastbound Cambridge St @ N Glynde Ave,Eastbound Cambridge St @ N Springer Ave,Morning Rush,-0.08,0.01394433377556793,5,-49.33333333333336
350,Eastbound North Bluff Rd @ Kerfoot Rd,Eastbound North Bluff Rd @ Archibald Rd,Morning Rush,-0.0803030303030303,0.04204374825912608,11,-30.825838599902774
325,Northbound 140 St @ 78 Ave,Northbound 140 St @ 80 Ave,Morning Rush,-0.0803030303030303,0.3936170009467877,11,-16.025351054170116
028,Northbound Boundary Rd @ Vanness Ave,Eastbound Burke St @ Boundary Rd,Morning Rush,-0.0803030303030303,0.2947520786674589,11,-35.531632622219334
005,Eastbound Robson St @ Bidwell St,Eastbound Robson St @ Cardero St,Morning Rush,-0.0803030303030303,0.3155844650700579,22,-61.671924444730436
255,Westbound E Keith Rd @ Adderley St,Westbound E Keith Rd @ Hendry Ave,Morning Rush,-0.0803030303030303,0.19632996344280856,11,-54.381313131313135
350,Eastbound North Bluff Rd @ High Street,Eastbound North Bluff Rd @ Anderson St,Midday,-0.08055555555555553,0.30521698413982046,6,-25.02841716396704
183,Southbound Forest Park Way @ Fernway Dr,Southbound Forest Park Way @ Firview Place,Midday,-0.08055555555555555,0.006804138174397714,6,-35.579975579975596
028,Kootenay Loop @ Bay 8,Southbound Boundary Rd @ E Pender St,Midday,-0.08055555555555555,0.0068041381743977145,6,-14.587046939988113
027,Northbound Rupert St @ William St,Northbound Rupert St @ Parker St,Midday,-0.08055555555555555,0.26064378984580694,6,-25.88408078200493
502,Westbound Fraser Hwy @ 159 St,Westbound Fraser Hwy @ 158 St,Midday,-0.08055555555555556,0.20826766641853192,12,-11.525939637360821
503,Eastbound Fraser Hwy @ 201A St,Langley Centre @ Bay 5,Midday,-0.08055555555555556,0.5063394411159668,6,-5.618124310139129
363,Southbound 160 St @ 19 Ave,Westbound 16 Ave @ King George Blvd,Midday,-0.08055555555555556,0.2132855849342396,6,-6.8520311611254145
146,Northbound Joffre Ave @ Maple Tree Lane,Northbound Joffre Ave @ Carson St,Morning Rush,-0.08055555555555556,0.08907965640473241,6,-47.51651856915014
155,Eastbound Cumberland St @ Glenbrook Dr,Northbound Richmond St @ Cumberland St,Midday,-0.08055555555555556,0.03561626761072135,6,-28.92156862745098
188,Westbound Pitt River Rd @ Shaughnessy St,Northbound Shaughnessy St @ Central Ave,Midday,-0.08055555555555556,0.019484086574166875,6,-18.89064813340176
601,Southbound 54 St @ 4th Ave,Southbound 54 St @ 2nd Ave,Midday,-0.08055555555555556,0.08463627864751418,12,-12.574987406963444
229,Northbound Lonsdale Ave @ E 17 St,Northbound Lonsdale Ave @ E 19 St,Morning Rush,-0.08095238095238096,1.0334869317486497,7,-115.55445139498025
373,Eastbound Gladstone Dr @ Grosvenor Rd,Eastbound Gladstone Dr @ 143A St,Midday,-0.08095238095238096,0.06833236545965732,7,-20.667485723386342
112,Southbound 12 St @ London St,Southbound 12 St @ 8th Ave,Midday,-0.08095238095238096,0.3279324359371646,7,-14.565080605421178
022,Westbound Prior St @ Hawks Ave,Westbound Prior St @ Heatley Ave,Midday,-0.08095238095238096,0.2604119962951166,14,-26.929100245105644
337,Northbound 156 St @ 104 Ave,Northbound 156 St @ Hwy One Onramp,Morning Rush,-0.0811111111111111,0.1906408018864675,15,-21.72935059878585
123,Eastbound Canada Way @ Deer Lake Parkway,Eastbound Canada Way @ Ledger Ave,Midday,-0.08124999999999999,0.2711582300323664,8,-74.86628413099001
404,Eastbound Granville Ave @ St. Albans Rd,Eastbound Granville Ave @ 8700 Block,Morning Rush,-0.08125,0.1048193835824423,8,-24.321257689678742
016,Eastbound E Hastings St @ Glen Dr,Eastbound E Hastings St @ Clark Dr,Morning Rush,-0.08125,0.38830464221933036,24,-22.539309521621664
008,Eastbound W Cordova St @ Carrall St,Eastbound E Cordova St @ Main St,Morning Rush,-0.08125,0.5456180661177507,16,-20.598559441164475
033,Eastbound W 16 Ave @ Blanca St,Eastbound W 16 Ave @ Tolmie St,Midday,-0.08125,0.13076014027873437,8,-28.265835042150833
236,Northbound Nancy Greene Way @ S Grousewoods Dr,Northbound Nancy Greene Way @ N Grousewoods Dr,Morning Rush,-0.08125,0.10481938358244229,8,-19.47908572908573
320,Eastbound 60 Ave @ 170 St,Eastbound 60 Ave @ 172 St,Morning Rush,-0.08148148148148146,0.49759452231910206,9,-31.143440374294343
312,Westbound 72 Ave @ 116 St,Westbound 72 Ave @ 115 St,Morning Rush,-0.08148148148148147,0.07092858519335392,9,-22.436218475011575
363,Northbound King George Blvd @ 16 Ave,Northbound 160 St @ Park Dr,Morning Rush,-0.0814814814814815,0.4936713681722755,9,-20.398762696621755
049,Westbound W 49 Ave @ West Blvd,Westbound W 49 Ave @ Yew St,Morning Rush,-0.08153153153153153,0.4072980788788374,37,-29.08736107152027
